   0.0000      0.503122  0.216088
   0.0200      0.512215  0.226847
   0.0400      0.521075  0.236794
   0.0600      0.533303  0.248549
   0.0800      0.542057  0.260258
   0.1000      0.548330  0.268408
   0.1200      0.560515  0.279691
   0.1400      0.567055  0.296963
   0.1600      0.579286  0.305396
   0.1800      0.594950  0.314464
   0.2000      0.601028  0.328236
   0.2200      0.609933  0.342662
   0.2400      0.620378  0.354592
   0.2600      0.632853  0.368004
   0.2800      0.648496  0.387602
   0.3000      0.656917  0.398756
   0.3200      0.663482  0.409760
   0.3400      0.675257  0.426849
   0.3600      0.682367  0.438726
   0.3800      0.699582  0.454321
   0.4000      0.706412  0.464069
   0.4200      0.704899  0.476725
   0.4400      0.717501  0.492004
   0.4600      0.718559  0.508887
   0.4800      0.725691  0.517776
   0.5000      0.733639  0.528281
   0.5200      0.743339  0.545647
   0.5400      0.743554  0.558498
   0.5600      0.755603  0.575595
   0.5800      0.762727  0.593331
   0.6000      0.766359  0.600256
   0.6200      0.773649  0.609936
   0.6400      0.784084  0.630608
   0.6600      0.786408  0.646320
   0.6800      0.793227  0.666707
   0.7000      0.802872  0.684891
   0.7200      0.805512  0.693111
   0.7400      0.811624  0.708963
   0.7600      0.823724  0.730004
   0.7800      0.827646  0.748304
   0.8000      0.833975  0.762551
   0.8200      0.850350  0.782417
   0.8400      0.857961  0.798619
   0.8600      0.863375  0.814151
   0.8800      0.876154  0.831911
   0.9000      0.888185  0.848588
   0.9200      0.892444  0.859842
   0.9400      0.900457  0.867709
   0.9600      0.912644  0.887337
   0.9800      0.911214  0.885580
   1.0000      0.912204  0.889850
   1.0200      0.922983  0.902500
   1.0400      0.923956  0.914098
   1.0600      0.929745  0.922181
   1.0800      0.928136  0.923008
   1.1000      0.930563  0.929848
   1.1200      0.936380  0.937240
   1.1400      0.940705  0.944110
   1.1600      0.945175  0.949506
   1.1800      0.944528  0.956005
   1.2000      0.944378  0.960530
   1.2200      0.943274  0.966294
   1.2400      0.952123  0.970292
   1.2600      0.953361  0.978660
   1.2800      0.954998  0.990594
   1.3000      0.956098  0.997149
   1.3200      0.956871  0.999722
   1.3400      0.954004  1.004669
   1.3600      0.957839  1.011088
   1.3800      0.957906  1.019426
   1.4000      0.962690  1.028189
   1.4200      0.965836  1.031382
   1.4400      0.967815  1.036971
   1.4600      0.970792  1.034943
   1.4800      0.973418  1.041965
   1.5000      0.977494  1.044892
   1.5200      0.982698  1.053054
   1.5400      0.986383  1.054703
   1.5600      0.986533  1.059840
   1.5800      0.987114  1.068189
   1.6000      0.986075  1.072160
   1.6200      0.989033  1.075653
   1.6400      0.990549  1.080399
   1.6600      0.993334  1.085125
   1.6800      0.993059  1.085086
   1.7000      0.997205  1.088161
   1.7200      0.997547  1.090545
   1.7400      0.996509  1.090707
   1.7600      0.997916  1.097880
   1.7800      1.001654  1.100831
   1.8000      1.003915  1.102274
   1.8200      1.003858  1.105297
   1.8400      1.001589  1.105393
   1.8600      1.002899  1.109989
   1.8800      1.002319  1.111618
   1.9000      1.004126  1.113286
   1.9200      1.005814  1.116942
   1.9400      1.009810  1.121887
   1.9600      1.014621  1.122009
   1.9800      1.014840  1.122815
   2.0000      1.015620  1.123989
   2.0200      1.018646  1.126263
   2.0400      1.019379  1.127438
   2.0600      1.020548  1.127201
   2.0800      1.022625  1.127422
   2.1000      1.024102  1.129521
   2.1200      1.025462  1.131313
   2.1400      1.025965  1.132719
   2.1600      1.028205  1.132323
   2.1800      1.030193  1.132523
   2.2000      1.032667  1.135052
   2.2200      1.031809  1.132727
   2.2400      1.034755  1.131373
   2.2600      1.035200  1.130065
   2.2800      1.034185  1.130386
   2.3000      1.036580  1.129989
   2.3200      1.039309  1.131477
   2.3400      1.036894  1.130851
   2.3600      1.038102  1.129986
   2.3800      1.036662  1.128177
   2.4000      1.037434  1.128127
   2.4200      1.036848  1.126631
   2.4400      1.037224  1.126157
   2.4600      1.036494  1.127084
   2.4800      1.037239  1.126345
   2.5000      1.036699  1.128001
   2.5200      1.036716  1.127429
   2.5400      1.035934  1.126903
   2.5600      1.038599  1.127239
   2.5800      1.038853  1.125214
   2.6000      1.039421  1.125345
   2.6200      1.040740  1.124476
   2.6400      1.040508  1.123951
   2.6600      1.041034  1.122534
   2.6800      1.041278  1.121520
   2.7000      1.041505  1.121316
   2.7200      1.041870  1.120191
   2.7400      1.041033  1.119353
   2.7600      1.042785  1.119735
   2.7800      1.044158  1.119371
   2.8000      1.043399  1.118511
   2.8200      1.044258  1.117122
   2.8400      1.045489  1.115316
   2.8600      1.043526  1.114320
   2.8800      1.045695  1.112760
   2.9000      1.046493  1.112318
   2.9200      1.046541  1.111509
   2.9400      1.047523  1.111866
   2.9600      1.048872  1.111647
   2.9800      1.050255  1.110499
   3.0000      1.050491  1.110085
   3.0200      1.051018  1.108909
   3.0400      1.050956  1.106992
   3.0600      1.050675  1.107246
   3.0800      1.048981  1.106753
   3.1000      1.049150  1.105894
   3.1200      1.049075  1.104538
   3.1400      1.049948  1.104326
   3.1600      1.051351  1.103894
   3.1800      1.053400  1.103490
   3.2000      1.054349  1.102251
   3.2200      1.052714  1.100857
   3.2400      1.053645  1.098758
