   0.0000      0.058688  1.307318  0.244124
   0.0200      0.097280  1.344675  0.246349
   0.0400      0.142385  1.405784  0.235601
   0.0600      0.197610  1.447084  0.230816
   0.0800      0.264799  1.459578  0.225898
   0.1000      0.353400  1.448213  0.230522
   0.1200      0.447374  1.434128  0.232434
   0.1400      0.558048  1.409605  0.235194
   0.1600      0.689679  1.383058  0.240323
   0.1800      0.834948  1.351253  0.250978
   0.2000      0.988044  1.307443  0.272704
   0.2200      1.157330  1.258827  0.299949
   0.2400      1.216828  1.251034  0.312470
   0.2600      1.244732  1.252118  0.326747
   0.2800      1.277882  1.254862  0.342608
   0.3000      1.303925  1.260350  0.360100
   0.3200      1.321601  1.265921  0.376069
   0.3400      1.343164  1.273113  0.393769
   0.3600      1.364691  1.283015  0.413282
   0.3800      1.360831  1.287068  0.422387
   0.4000      1.349892  1.290617  0.430848
   0.4200      1.335079  1.294458  0.438878
   0.4400      1.315228  1.295672  0.442189
   0.4600      1.288269  1.296861  0.444837
   0.4800      1.265929  1.298394  0.447757
   0.5000      1.247120  1.299984  0.450606
   0.5200      1.228462  1.301939  0.453845
   0.5400      1.207667  1.304163  0.456937
   0.5600      1.193052  1.306608  0.460020
   0.5800      1.177676  1.309213  0.463097
   0.6000      1.158723  1.311764  0.465796
   0.6200      1.141022  1.313625  0.467333
   0.6400      1.125440  1.315538  0.468777
   0.6600      1.107087  1.317708  0.470290
   0.6800      1.092878  1.319797  0.471646
   0.7000      1.080615  1.322142  0.473060
   0.7200      1.065686  1.324484  0.474383
   0.7400      1.055739  1.327551  0.476016
   0.7600      1.046961  1.330513  0.477503
   0.7800      1.035006  1.330513  0.477503
   0.8000      1.022940  1.330513  0.477503
   0.8200      1.013823  1.330513  0.477503
   0.8400      1.004976  1.330513  0.477503
   0.8600      0.996122  1.330513  0.477503
   0.8800      0.989571  1.330513  0.477503
   0.9000      0.983464  1.330513  0.477503
   0.9200      0.977435  1.330513  0.477503
   0.9400      0.973019  1.330513  0.477503
   0.9600      0.969356  1.330513  0.477503
   0.9800      0.966130  1.330513  0.477503
   1.0000      0.963751  1.330513  0.477503
   1.0200      0.961762  1.330513  0.477503
   1.0400      0.960335  1.330513  0.477503
   1.0600      0.959392  1.330513  0.477503
   1.0800      0.959328  1.330513  0.477503
   1.1000      0.959378  1.330513  0.477503
   1.1200      0.959809  1.330513  0.477503
   1.1400      0.960432  1.330513  0.477503
   1.1600      0.961528  1.330513  0.477503
   1.1800      0.962908  1.330513  0.477503
   1.2000      0.965113  1.330513  0.477503
   1.2200      0.966884  1.330513  0.477503
   1.2400      0.968801  1.330513  0.477503
   1.2600      0.970858  1.330513  0.477503
   1.2800      0.972761  1.330513  0.477503
   1.3000      0.974986  1.330513  0.477503
   1.3200      0.977258  1.330513  0.477503
   1.3400      0.980122  1.330513  0.477503
