 ETA_AV=  0.179476917  0.0897384435  0.0897384807
      0.0000     0.0174034     0.0174034     0.0174034
      0.0026     0.0174034     0.0174034     0.0174034
      0.0051     0.0174034     0.0174034     0.0174034
      0.0077     0.0174034     0.0174034     0.0174034
      0.0103     0.0174034     0.0174034     0.0174034
      0.0128     0.0174034     0.0174034     0.0174034
      0.0154     0.0174034     0.0174034     0.0174034
      0.0179     0.0174034     0.0174034     0.0174034
      0.0205     0.0174034     0.0174034     0.0174034
      0.0231     0.0174034     0.0174034     0.0174034
      0.0256     0.0174034     0.0174034     0.0174034
      0.0282     0.0174034     0.0174034     0.0174034
      0.0308     0.0174034     0.0174034     0.0174034
      0.0333     0.0174034     0.0174034     0.0174034
      0.0359     0.0174034     0.0174034     0.0174034
      0.0385     0.0174034     0.0174034     0.0174034
      0.0410     0.0174034     0.0174034     0.0174034
      0.0436     0.0174034     0.0174034     0.0174034
      0.0462     0.0174034     0.0174034     0.0174034
      0.0487     0.0174034     0.0174034     0.0174034
      0.0513     0.0174034     0.0174034     0.0174034
      0.0538     0.0174034     0.0174034     0.0174034
      0.0564     0.0174034     0.0174034     0.0174034
      0.0590     0.0174034     0.0174034     0.0174034
      0.0615     0.0174034     0.0174034     0.0174034
      0.0641     0.0174034     0.0174034     0.0174034
      0.0667     0.0174034     0.0174034     0.0174034
      0.0692     0.0174034     0.0174034     0.0174034
      0.0718     0.0174034     0.0174034     0.0174034
      0.0744     0.0174034     0.0174034     0.0174034
      0.0769     0.0174034     0.0174034     0.0174034
      0.0795     0.0174034     0.0174034     0.0174034
      0.0821     0.0174034     0.0174034     0.0174034
      0.0846     0.0174034     0.0174034     0.0174034
      0.0872     0.0174034     0.0174034     0.0174034
      0.0897     0.0174034     0.0174034     0.0174034
      0.0923     0.0174034     0.0174034     0.0174034
      0.0949     0.0174034     0.0174034     0.0174034
      0.0974     0.0174034     0.0174034     0.0174034
      0.1000     0.0174034     0.0174034     0.0174034
      0.1026     0.0174034     0.0174034     0.0174034
      0.1051     0.0174034     0.0174034     0.0174034
      0.1077     0.0174034     0.0174034     0.0174034
      0.1103     0.0174034     0.0174034     0.0174034
      0.1128     0.0174034     0.0174034     0.0174034
      0.1154     0.0174034     0.0174034     0.0174034
      0.1179     0.0174034     0.0174034     0.0174034
      0.1205     0.0174034     0.0174034     0.0174034
      0.1231     0.0174034     0.0174034     0.0174034
      0.1256     0.0174034     0.0174034     0.0174034
      0.1385     0.0174034     0.0174034     0.0174034
      0.1513     0.0174034     0.0174034     0.0174034
