   1.5800      0.967980 62.344357 -0.222316
   1.6000      0.988762 62.504974 -0.228680
   1.6200      0.972547 62.681751 -0.234413
   1.6400      0.955321 62.868279 -0.239959
   1.6600      0.959275 63.045395 -0.245594
   1.6800      0.952688 63.234306 -0.250589
   1.7000      0.992358 63.419521 -0.255832
   1.7200      0.993557 63.635475 -0.260367
   1.7400      0.984199 63.841717 -0.264904
   1.7600      1.000635 63.991825 -0.269014
   1.7800      0.989580 64.187843 -0.273281
   1.8000      0.982958 64.385468 -0.277577
   1.8200      0.980734 64.558441 -0.281124
   1.8400      0.973574 64.788986 -0.284953
   1.8600      0.981780 64.986755 -0.288305
   1.8800      0.983724 65.180801 -0.291573
   1.9000      0.980443 65.350311 -0.294823
   1.9200      0.977633 65.520874 -0.297669
   1.9400      0.976496 65.758575 -0.300368
   1.9600      0.986730 65.937798 -0.303173
   1.9800      1.001685 66.143120 -0.305890
   2.0000      0.993295 66.324677 -0.308833
   2.0200      1.003697 66.510445 -0.311219
   2.0400      1.030611 66.696289 -0.313446
   2.0600      1.044877 66.875931 -0.315583
   2.0800      1.036752 67.045807 -0.317583
   2.1000      1.027069 67.215767 -0.319410
   2.1200      1.027870 67.401596 -0.321062
   2.1400      1.022149 67.604614 -0.322820
   2.1600      1.086895 67.795578 -0.324184
   2.1800      1.070130 67.941086 -0.325377
   2.2000      1.045706 68.111389 -0.326959
   2.2200      1.052891 68.290199 -0.328390
   2.2400      1.030206 68.446159 -0.329580
   2.2600      1.023778 68.605583 -0.330844
   2.2800      1.027492 68.773277 -0.331938
   2.3000      1.047130 68.939827 -0.332939
   2.3200      1.044409 69.079987 -0.333809
   2.3400      1.037336 69.222000 -0.334708
   2.3600      1.043723 69.367645 -0.335716
   2.3800      1.036611 69.496948 -0.336201
   2.4000      1.031037 69.613182 -0.336774
   2.4200      1.051820 69.718079 -0.337263
   2.4400      1.058116 69.872055 -0.337838
   2.4600      1.065590 70.006485 -0.338425
   2.4800      1.068640 70.125664 -0.338768
   2.5000      1.072693 70.235931 -0.339183
   2.5200      1.067993 70.374619 -0.339429
   2.5400      1.073665 70.494484 -0.339837
   2.5600      1.074003 70.633377 -0.340084
   2.5800      1.065145 70.727257 -0.340297
   2.6000      1.061088 70.823448 -0.340472
   2.6200      1.082429 70.919334 -0.340619
   2.6400      1.079151 70.996452 -0.340558
   2.6600      1.084234 71.098740 -0.340631
   2.6800      1.081424 71.186539 -0.340622
   2.7000      1.073465 71.267250 -0.340565
   2.7200      1.087522 71.352516 -0.340525
   2.7400      1.084146 71.434074 -0.340360
   2.7600      1.096122 71.524918 -0.340267
   2.7800      1.111917 71.585167 -0.339905
   2.8000      1.118935 71.676575 -0.339749
   2.8200      1.150706 71.722809 -0.339483
   2.8400      1.125214 71.770325 -0.339245
   2.8600      1.110331 71.851097 -0.339133
   2.8800      1.100700 71.892052 -0.338691
   2.9000      1.114268 71.962784 -0.338422
   2.9200      1.105539 72.001564 -0.338138
   2.9400      1.112472 72.046303 -0.337811
   2.9600      1.102178 72.083824 -0.337382
   2.9800      1.096703 72.132996 -0.336871
   3.0000      1.105663 72.156929 -0.336485
   3.0200      1.101064 72.191589 -0.335897
   3.0400      1.097487 72.225060 -0.335235
   3.0600      1.109066 72.238640 -0.334666
   3.0800      1.111279 72.261581 -0.334010
   3.1000      1.119867 72.274643 -0.333194
   3.1200      1.142653 72.296730 -0.332371
   3.1400      1.153847 72.323135 -0.331542
   3.1600      1.141475 72.321625 -0.330681
   3.1800      1.142691 72.339699 -0.329786
   3.2000      1.151567 72.357262 -0.328925
   3.2200      1.131861 72.349823 -0.328088
   3.2400      1.132789 72.345642 -0.326987
   3.2600      1.138740 72.339455 -0.326119
   3.2800      1.134899 72.341026 -0.324960
   3.3000      1.127486 72.346138 -0.323989
   3.3200      1.144602 72.331635 -0.322929
   3.3400      1.127740 72.317772 -0.321775
   3.3600      1.151327 72.304230 -0.320646
   3.3800      1.157311 72.279221 -0.319553
   3.4000      1.155398 72.256538 -0.318475
   3.4200      1.137753 72.234482 -0.317398
   3.4400      1.132257 72.196465 -0.316188
   3.4600      1.128481 72.167130 -0.314863
   3.4800      1.136186 72.108719 -0.313470
   3.5000      1.124624 72.076027 -0.312182
   3.5200      1.133855 72.043022 -0.310834
   3.5400      1.130498 71.995125 -0.309418
   3.5600      1.121282 71.923645 -0.308091
   3.5800      1.125709 71.867409 -0.306619
   3.6000      1.114991 71.812927 -0.305072
   3.6200      1.118542 71.767372 -0.303553
   3.6400      1.117000 71.724266 -0.301989
   3.6600      1.114704 71.661880 -0.300449
   3.6800      1.110912 71.589470 -0.298753
   3.7000      1.109795 71.504356 -0.297009
   3.7200      1.119765 71.453690 -0.295514
   3.7400      1.121439 71.355980 -0.293825
   3.7600      1.123425 71.283882 -0.292027
   3.7800      1.127571 71.204674 -0.290143
   3.8000      1.130677 71.112640 -0.288353
   3.8200      1.125698 71.033318 -0.286401
   3.8400      1.120779 70.946358 -0.284492
   3.8600      1.123263 70.868668 -0.282410
   3.8800      1.112502 70.755501 -0.280465
   3.9000      1.107287 70.679688 -0.278605
   3.9200      1.108165 70.575226 -0.276754
   3.9400      1.110031 70.478966 -0.274673
   3.9600      1.108439 70.383293 -0.272813
   3.9800      1.112957 70.266312 -0.270653
   4.0000      1.106449 70.144257 -0.268621
   4.0200      1.105275 70.024101 -0.266704
   4.0400      1.115575 69.901405 -0.264669
   4.0600      1.110221 69.785522 -0.262689
   4.0800      1.101816 69.667259 -0.260687
   4.1000      1.104907 69.567169 -0.258616
   4.1200      1.110372 69.444763 -0.256597
   4.1400      1.099294 69.330475 -0.254549
   4.1600      1.100879 69.230820 -0.252411
   4.1800      1.104488 69.113831 -0.250218
   4.2000      1.122272 68.969017 -0.248142
   4.2200      1.121446 68.844719 -0.245909
   4.2400      1.116538 68.700638 -0.243870
   4.2600      1.115883 68.562012 -0.241651
   4.2800      1.113976 68.437057 -0.239465
   4.3000      1.119371 68.278969 -0.237200
   4.3200      1.126605 68.127365 -0.234985
   4.3400      1.114593 68.011971 -0.233012
   4.3600      1.114630 67.856926 -0.230956
   4.3800      1.119479 67.653595 -0.228762
   4.4000      1.107636 67.509544 -0.226538
   4.4200      1.096380 67.369614 -0.224500
   4.4400      1.088872 67.237503 -0.222259
   4.4600      1.090306 67.110519 -0.220069
   4.4800      1.089670 66.938568 -0.218034
   4.5000      1.096347 66.825256 -0.215922
   4.5200      1.094124 66.675751 -0.213648
   4.5400      1.091523 66.535469 -0.211555
   4.5600      1.077015 66.367264 -0.209427
   4.5800      1.084425 66.226906 -0.207193
   4.6000      1.084248 66.097565 -0.205054
   4.6200      1.089316 65.952805 -0.203007
   4.6400      1.084495 65.816521 -0.201235
   4.6600      1.080294 65.672966 -0.199311
   4.6800      1.068564 65.542618 -0.197267
   4.7000      1.064825 65.406952 -0.195303
   4.7200      1.074247 65.242821 -0.193298
   4.7400      1.074330 65.110558 -0.191183
   4.7600      1.067999 65.009453 -0.189375
   4.7800      1.061492 64.894859 -0.187365
   4.8000      1.059831 64.764214 -0.185432
   4.8200      1.055391 64.639671 -0.183679
   4.8400      1.068996 64.513107 -0.181664
   4.8600      1.068147 64.403732 -0.179857
   4.8800      1.064091 64.288826 -0.177970
   4.9000      1.070726 64.176559 -0.176181
   4.9200      1.072832 64.067902 -0.174416
   4.9400      1.070927 63.960491 -0.172725
   4.9600      1.065367 63.831821 -0.170804
   4.9800      1.067276 63.755131 -0.169204
   5.0000      1.063441 63.646397 -0.167491
   5.0200      1.071820 63.557453 -0.165824
   5.0400      1.061211 63.462597 -0.164236
   5.0600      1.067875 63.373829 -0.162621
   5.0800      1.065036 63.273514 -0.161033
   5.1000      1.059431 63.179539 -0.159448
   5.1200      1.062917 63.068336 -0.157799
   5.1400      1.064043 62.971413 -0.156203
   5.1600      1.062260 62.886879 -0.154719
   5.1800      1.067461 62.815411 -0.153164
   5.2000      1.065465 62.732849 -0.151772
   5.2200      1.067705 62.672428 -0.150381
   5.2400      1.064371 62.600586 -0.149068
   5.2600      1.058508 62.536884 -0.147551
   5.2800      1.059763 62.454250 -0.146087
   5.3000      1.058630 62.395130 -0.144777
   5.3200      1.051454 62.317646 -0.143331
   5.3400      1.052766 62.272415 -0.141853
   5.3600      1.050395 62.227421 -0.140548
   5.3800      1.047246 62.181084 -0.139196
   5.4000      1.049733 62.113117 -0.137804
   5.4200      1.045118 62.050827 -0.136454
   5.4400      1.041656 61.986015 -0.135352
   5.4600      1.043207 61.934902 -0.134075
   5.4800      1.039426 61.905823 -0.132942
   5.5000      1.035320 61.853893 -0.131735
   5.5200      1.032971 61.812279 -0.130416
   5.5400      1.035686 61.761974 -0.129234
   5.5600      1.033344 61.727737 -0.128010
   5.5800      1.046702 61.695187 -0.126767
   5.6000      1.041997 61.664108 -0.125677
   5.6200      1.042807 61.621811 -0.124370
   5.6400      1.041645 61.592934 -0.123275
   5.6600      1.042566 61.560120 -0.121983
   5.6800      1.040375 61.532242 -0.120779
   5.7000      1.043355 61.502422 -0.119457
   5.7200      1.048005 61.479374 -0.118330
   5.7400      1.048397 61.452065 -0.117298
   5.7600      1.049580 61.423992 -0.116165
   5.7800      1.051279 61.392616 -0.115042
   5.8000      1.047720 61.374210 -0.113912
   5.8200      1.047288 61.358131 -0.112927
   5.8400      1.044391 61.342552 -0.111808
   5.8600      1.043328 61.318707 -0.110837
   5.8800      1.044332 61.308502 -0.109790
   5.9000      1.044863 61.284863 -0.108589
   5.9200      1.043053 61.249401 -0.107395
   5.9400      1.045583 61.226448 -0.106168
   5.9600      1.046360 61.203129 -0.105050
   5.9800      1.043970 61.183067 -0.103798
   6.0000      1.039083 61.153263 -0.102816
   6.0200      1.032680 61.135036 -0.101692
   6.0400      1.031091 61.124096 -0.100743
   6.0600      1.032529 61.099422 -0.099695
   6.0800      1.035810 61.092632 -0.098633
   6.1000      1.035942 61.080139 -0.097533
   6.1200      1.036790 61.056042 -0.096571
   6.1400      1.035142 61.053196 -0.095502
   6.1600      1.029317 61.034473 -0.094600
   6.1800      1.031480 61.026035 -0.093575
   6.2000      1.029083 61.006779 -0.092615
   6.2200      1.029153 61.006424 -0.091516
   6.2400      1.027045 60.992435 -0.090529
   6.2600      1.027916 60.995277 -0.089436
   6.2800      1.028938 60.983643 -0.088493
   6.3000      1.028979 60.973579 -0.087361
   6.3200      1.025981 60.968292 -0.086502
   6.3400      1.025107 60.954262 -0.085500
   6.3600      1.032101 60.943756 -0.084586
   6.3800      1.034871 60.940697 -0.083742
   6.4000      1.037029 60.947899 -0.082689
   6.4200      1.042021 60.947636 -0.081567
   6.4400      1.039219 60.922527 -0.080416
   6.4600      1.036274 60.911732 -0.079445
   6.4800      1.038071 60.923836 -0.078275
   6.5000      1.035871 60.922680 -0.077130
   6.5200      1.038471 60.907421 -0.076089
   6.5400      1.044068 60.901100 -0.074941
   6.5600      1.041755 60.894665 -0.073791
   6.5800      1.037528 60.886143 -0.072637
   6.6000      1.042235 60.879364 -0.071440
   6.6200      1.039563 60.860767 -0.070381
   6.6400      1.036573 60.857990 -0.069425
   6.6600      1.033104 60.845734 -0.068348
   6.6800      1.034684 60.842781 -0.067348
   6.7000      1.035980 60.835281 -0.066397
   6.7200      1.035268 60.838024 -0.065347
   6.7400      1.033008 60.835747 -0.064221
   6.7600      1.033204 60.827286 -0.063268
   6.7800      1.030704 60.818214 -0.062280
   6.8000      1.032479 60.818378 -0.061307
   6.8200      1.033689 60.807507 -0.060135
   6.8400      1.035672 60.803757 -0.059127
   6.8600      1.034364 60.782379 -0.057947
   6.8800      1.036079 60.751228 -0.056936
   6.9000      1.035819 60.752960 -0.055909
   6.9200      1.033421 60.749649 -0.054954
   6.9400      1.033639 60.727978 -0.053897
   6.9600      1.034770 60.712868 -0.052870
   6.9800      1.033943 60.696445 -0.051843
   7.0000      1.037701 60.691307 -0.050881
   7.0200      1.040184 60.686459 -0.049851
   7.0400      1.042337 60.681820 -0.048731
   7.0600      1.041121 60.672188 -0.047576
   7.0800      1.040489 60.673840 -0.046447
   7.1000      1.037072 60.659046 -0.045503
   7.1200      1.035572 60.657677 -0.044457
   7.1400      1.037764 60.651363 -0.043315
   7.1600      1.035812 60.654087 -0.042304
   7.1800      1.035893 60.645344 -0.041206
   7.2000      1.033894 60.638432 -0.040250
   7.2200      1.034288 60.646122 -0.039301
   7.2400      1.033616 60.646286 -0.038267
   7.2600      1.032630 60.640381 -0.037212
   7.2800      1.031332 60.633842 -0.036116
   7.3000      1.032839 60.633331 -0.035103
   7.3200      1.029353 60.617172 -0.034059
   7.3400      1.032029 60.612770 -0.032904
   7.3600      1.029687 60.599751 -0.031933
   7.3800      1.030837 60.598297 -0.030875
   7.4000      1.031076 60.592606 -0.029668
   7.4200      1.029987 60.587807 -0.028690
   7.4400      1.033145 60.593563 -0.027550
   7.4600      1.031526 60.594894 -0.026509
   7.4800      1.033706 60.590176 -0.025324
   7.5000      1.034333 60.585308 -0.024247
   7.5200      1.033084 60.588062 -0.023202
   7.5400      1.033592 60.576965 -0.022136
   7.5600      1.032288 60.552017 -0.021118
   7.5800      1.032573 60.553837 -0.019916
   7.6000      1.032681 60.548477 -0.018953
   7.6200      1.031270 60.539215 -0.018029
   7.6400      1.035747 60.534161 -0.016902
   7.6600      1.032863 60.535141 -0.015887
   7.6800      1.033158 60.537094 -0.014747
   7.7000      1.033043 60.528351 -0.013763
   7.7200      1.035301 60.517654 -0.012608
   7.7400      1.034503 60.515785 -0.011403
   7.7600      1.032557 60.525112 -0.010410
   7.7800      1.034181 60.528896 -0.009334
   7.8000      1.032990 60.536251 -0.008241
   7.8200      1.034409 60.540504 -0.007018
   7.8400      1.034675 60.548359 -0.005975
   7.8600      1.033198 60.549263 -0.005006
   7.8800      1.035345 60.553322 -0.003899
   7.9000      1.036837 60.552017 -0.002838
   7.9200      1.034366 60.562332 -0.001863
   7.9400      1.038279 60.562263 -0.000884
   7.9600      1.038538 60.564121  0.000239
   7.9800      1.037133 60.567280  0.001323
   8.0000      1.035714 60.564213  0.002418
