   0.0000      1.251823  0.824307
   0.0200      1.257796  0.861030
   0.0400      1.228018  0.887864
   0.0600      1.212322  0.840954
   0.0800      1.209826  0.896931
   0.1000      1.173205  0.866222
   0.1200      1.183352  0.890666
   0.1400      1.174205  0.905046
   0.1600      1.175628  0.926551
   0.1800      1.147446  0.895004
   0.2000      1.097629  0.860329
   0.2200      1.129763  0.856793
   0.2400      1.140494  0.879143
   0.2600      1.138062  0.878240
   0.2800      1.122142  0.888510
   0.3000      1.119341  0.876052
   0.3200      1.070997  0.862771
   0.3400      1.062286  0.878505
   0.3600      1.014939  0.857506
   0.3800      1.075103  0.895273
   0.4000      1.065929  0.900206
   0.4200      1.023382  0.883208
   0.4400      1.040498  0.905077
   0.4600      1.009534  0.968962
   0.4800      1.003157  0.981196
   0.5000      1.037181  0.975574
   0.5200      1.054643  0.976989
   0.5400      1.013858  0.948464
   0.5600      1.019448  0.975935
   0.5800      1.001125  0.963147
   0.6000      0.997649  0.956235
   0.6200      0.992359  0.956714
   0.6400      0.983479  0.964429
   0.6600      0.948956  0.939297
   0.6800      0.928910  0.961691
   0.7000      0.948982  0.964752
   0.7200      0.930851  0.947107
   0.7400      0.920662  0.958885
   0.7600      0.917977  0.980745
   0.7800      0.925073  1.002048
   0.8000      0.914640  1.011486
   0.8200      0.944741  1.047464
   0.8400      0.938690  1.055153
   0.8600      0.974266  1.044655
   0.8800      0.991344  1.059452
   0.9000      1.007003  1.074525
   0.9200      1.013877  1.067639
   0.9400      1.007153  1.110467
   0.9600      1.019061  1.124084
   0.9800      1.025202  1.106625
   1.0000      0.993831  1.096032
   1.0200      1.005133  1.086623
   1.0400      0.984130  1.081905
   1.0600      0.980956  1.068542
   1.0800      0.962459  1.071123
   1.1000      0.948734  1.069438
   1.1200      0.939671  1.060707
   1.1400      0.950925  1.052284
   1.1600      0.939947  1.028180
   1.1800      0.935775  1.030100
   1.2000      0.941728  1.021046
   1.2200      0.929769  1.006609
   1.2400      0.955862  1.011269
   1.2600      0.948676  1.014738
   1.2800      0.936074  1.006501
   1.3000      0.933757  1.010212
   1.3200      0.935488  1.011564
   1.3400      0.945702  1.010810
   1.3600      0.947186  1.012604
   1.3800      0.952542  1.008030
   1.4000      0.954683  1.014966
   1.4200      0.967573  1.006980
   1.4400      0.962641  0.997508
   1.4600      0.967218  0.994109
   1.4800      0.960940  0.982689
   1.5000      0.951255  0.987086
   1.5200      0.936663  1.001513
   1.5400      0.932972  1.001992
   1.5600      0.926587  1.003753
   1.5800      0.924740  0.998734
   1.6000      0.929898  0.994472
   1.6200      0.934907  0.998940
   1.6400      0.942908  1.005265
   1.6600      0.940754  1.005392
   1.6800      0.930627  1.005633
   1.7000      0.942483  1.007847
   1.7200      0.940709  1.006300
   1.7400      0.945094  1.003286
   1.7600      0.938769  1.004192
   1.7800      0.951441  1.002225
   1.8000      0.965454  1.015282
   1.8200      0.961053  1.013605
   1.8400      0.955998  1.019121
   1.8600      0.959896  1.021301
   1.8800      0.955826  1.026796
   1.9000      0.956405  1.027702
   1.9200      0.955823  1.025123
   1.9400      0.952669  1.029595
   1.9600      0.974720  1.027016
   1.9800      0.986534  1.029771
   2.0000      0.992208  1.027658
   2.0200      0.989979  1.027334
   2.0400      0.993020  1.027306
   2.0600      0.993752  1.028602
   2.0800      0.992465  1.025570
   2.1000      0.993362  1.023687
   2.1200      1.008116  1.020909
   2.1400      0.998748  1.020641
   2.1600      0.990812  1.018608
   2.1800      0.989531  1.020326
   2.2000      0.998978  1.027782
   2.2200      0.989159  1.025098
   2.2400      0.993731  1.024676
   2.2600      0.987211  1.027216
   2.2800      0.984576  1.026177
   2.3000      0.984928  1.024389
   2.3200      0.986969  1.024652
   2.3400      0.983941  1.022776
   2.3600      0.989589  1.020294
   2.3800      0.983397  1.017599
   2.4000      0.983410  1.018526
   2.4200      0.984772  1.017865
   2.4400      0.994680  1.015820
   2.4600      0.991151  1.015612
   2.4800      0.985687  1.014088
   2.5000      0.982694  1.016417
   2.5200      0.985937  1.018355
   2.5400      0.986134  1.019350
   2.5600      0.982479  1.018628
   2.5800      0.980625  1.016771
   2.6000      0.978352  1.015685
   2.6200      0.981626  1.015392
   2.6400      0.982645  1.014073
   2.6600      0.987247  1.011830
   2.6800      0.982456  1.011993
   2.7000      0.980820  1.013329
   2.7200      0.977231  1.013964
   2.7400      0.973828  1.013306
   2.7600      0.975573  1.015098
   2.7800      0.981352  1.014963
   2.8000      0.983014  1.017020
   2.8200      0.993786  1.015111
   2.8400      0.990409  1.014156
   2.8600      0.995346  1.012805
   2.8800      1.001325  1.012253
   2.9000      1.000071  1.011770
   2.9200      0.995611  1.013476
   2.9400      1.003462  1.014365
   2.9600      0.998662  1.015661
   2.9800      1.006203  1.015539
   3.0000      0.999927  1.015148
   3.0200      0.995857  1.014177
   3.0400      0.991148  1.014770
   3.0600      0.986853  1.015481
   3.0800      0.982574  1.015113
   3.1000      0.981583  1.014693
   3.1200      0.982002  1.013086
   3.1400      0.981819  1.012507
   3.1600      0.983427  1.011575
   3.1800      0.988830  1.011040
   3.2000      0.990380  1.010976
   3.2200      0.992137  1.010181
   3.2400      0.993171  1.009242
   3.2600      0.993795  1.010060
   3.2800      0.994133  1.009039
   3.3000      0.991619  1.008870
   3.3200      0.991278  1.008327
   3.3400      0.992365  1.008796
   3.3600      0.992287  1.009049
   3.3800      0.989797  1.009670
   3.4000      0.993470  1.008699
   3.4200      0.992761  1.008221
   3.4400      0.991955  1.008286
   3.4600      0.992365  1.007280
   3.4800      0.993474  1.007886
   3.5000      0.993160  1.007765
   3.5200      0.992553  1.008265
   3.5400      0.991373  1.008003
   3.5600      0.993444  1.007178
   3.5800      0.999863  1.006595
   3.6000      1.000472  1.005363
   3.6200      1.001657  1.005314
   3.6400      0.998689  1.004288
   3.6600      0.995540  1.004794
   3.6800      0.995358  1.004374
   3.7000      0.994611  1.004866
   3.7200      0.993855  1.005029
   3.7400      0.996310  1.005180
   3.7600      0.996954  1.005545
   3.7800      0.997424  1.005322
   3.8000      0.998519  1.004920
   3.8200      1.000695  1.004460
   3.8400      1.001116  1.004043
   3.8600      0.998290  1.004166
   3.8800      0.999814  1.004273
   3.9000      1.005024  1.004107
   3.9200      1.003886  1.004112
   3.9400      1.002112  1.003588
   3.9600      1.005270  1.003785
   3.9800      1.004462  1.004388
   4.0000      1.003520  1.004240
   4.0200      0.999910  1.003886
   4.0400      0.997701  1.003404
   4.0600      0.998560  1.003108
   4.0800      0.997411  1.002631
   4.1000      0.999638  1.002188
   4.1200      1.000116  1.001917
   4.1400      0.998820  1.001804
   4.1600      0.997900  1.002027
   4.1800      1.003018  1.002165
   4.2000      1.001165  1.001743
   4.2200      0.999146  1.001580
   4.2400      1.000792  1.001248
   4.2600      0.998795  1.001472
   4.2800      0.998863  1.001498
   4.3000      0.997893  1.001313
   4.3200      0.998621  1.001563
   4.3400      1.000521  1.001360
   4.3600      1.001084  1.001391
   4.3800      0.999976  1.001737
   4.4000      1.000594  1.001617
   4.4200      1.001143  1.001391
   4.4400      0.998739  1.001279
   4.4600      1.000077  1.001510
   4.4800      0.999310  1.001594
   4.5000      0.998797  1.001600
   4.5200      0.998599  1.001668
   4.5400      0.999426  1.001485
   4.5600      0.999090  1.001789
   4.5800      0.999247  1.001949
   4.6000      1.000843  1.001998
   4.6200      1.000836  1.001881
   4.6400      1.001416  1.001871
   4.6600      1.001395  1.002012
   4.6800      1.000621  1.001894
   4.7000      1.002585  1.001795
   4.7200      1.002794  1.001898
   4.7400      1.003825  1.001910
   4.7600      1.003623  1.002068
   4.7800      1.004231  1.001875
   4.8000      1.004367  1.002002
   4.8200      1.003496  1.001940
   4.8400      1.003193  1.001837
   4.8600      1.001743  1.001615
   4.8800      1.001705  1.001400
   4.9000      1.002075  1.001516
   4.9200      1.001738  1.001838
   4.9400      1.002144  1.001775
   4.9600      1.001846  1.001816
   4.9800      1.002072  1.001669
   5.0000      1.001781  1.001594
   5.0200      1.003206  1.001550
   5.0400      1.003173  1.001475
   5.0600      1.003157  1.001458
   5.0800      1.002349  1.001333
   5.1000      1.002299  1.001329
   5.1200      1.001641  1.001277
   5.1400      1.001752  1.001086
   5.1600      1.001866  1.000882
   5.1800      1.001057  1.000905
   5.2000      1.000393  1.000908
   5.2200      1.000600  1.000929
   5.2400      1.000421  1.000850
   5.2600      1.000294  1.000975
   5.2800      1.000490  1.000907
   5.3000      1.000104  1.000828
   5.3200      0.999770  1.000844
   5.3400      1.000163  1.000756
   5.3600      1.000490  1.000626
   5.3800      1.000457  1.000862
   5.4000      1.000901  1.000868
   5.4200      1.001293  1.000892
   5.4400      1.001077  1.000961
   5.4600      1.000904  1.001013
   5.4800      1.001078  1.001074
   5.5000      1.001787  1.001022
   5.5200      1.001517  1.001056
   5.5400      1.002239  1.001031
   5.5600      1.002040  1.000984
   5.5800      1.002174  1.001027
   5.6000      1.003021  1.001005
   5.6200      1.002476  1.000929
   5.6400      1.002657  1.000992
   5.6600      1.002593  1.000983
   5.6800      1.001797  1.001061
   5.7000      1.001800  1.001061
   5.7200      1.002228  1.001031
   5.7400      1.002056  1.001017
   5.7600      1.001736  1.000997
   5.7800      1.001209  1.001130
   5.8000      1.001844  1.001187
   5.8200      1.001415  1.001183
   5.8400      1.002000  1.001223
   5.8600      1.001660  1.001180
   5.8800      1.001832  1.001140
   5.9000      1.002421  1.001092
   5.9200      1.002497  1.001068
